date,symbol,open,high,low,close,volume
2020-05-04,MSFT,250.00,255.00,248.00,252.00,30000000
2020-05-04,FB,200.00,205.00,198.00,202.00,20000000
2020-05-04,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2020-05-04,SPY,400.00,405.00,398.00,402.00,70000000
2020-05-05,AAPL,150.00,155.00,149.00,152.00,50000000
2020-05-05,MSFT,250.00,255.00,248.00,252.00,30000000
2020-05-05,FB,200.00,205.00,198.00,202.00,20000000
2020-05-05,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2020-05-05,SPY,400.00,405.00,398.00,402.00,70000000
2020-05-06,AAPL,150.00,155.00,149.00,152.00,50000000
2020-05-06,MSFT,250.00,255.00,248.00,252.00,30000000
2020-05-06,FB,200.00,205.00,198.00,202.00,20000000
2020-05-06,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2020-05-06,SPY,400.00,405.00,398.00,402.00,70000000
2020-05-07,AAPL,150.00,155.00,149.00,152.00,50000000
2020-05-07,MSFT,250.00,255.00,248.00,252.00,30000000
2020-05-07,FB,200.00,205.00,198.00,202.00,20000000
2020-05-07,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2020-05-07,SPY,400.00,405.00,398.00,402.00,70000000
2020-05-08,AAPL,150.00,155.00,149.00,152.00,50000000
2020-05-08,MSFT,250.00,255.00,248.00,252.00,30000000
2020-05-08,FB,200.00,205.00,198.00,202.00,20000000
2020-05-08,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2020-05-08,SPY,400.00,405.00,398.00,402.00,70000000
2020-05-11,AAPL,150.00,155.00,149.00,152.00,50000000
2020-05-11,MSFT,250.00,255.00,248.00,252.00,30000000
2020-05-11,FB,200.00,205.00,198.00,202.00,20000000
2020-05-11,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2020-05-11,SPY,400.00,405.00,398.00,402.00,70000000
2020-05-12,AAPL,150.00,155.00,149.00,152.00,50000000
2020-05-12,MSFT,250.00,255.00,248.00,252.00,30000000
2020-05-12,FB,200.00,205.00,198.00,202.00,20000000
2020-05-12,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2020-05-12,SPY,400.00,405.00,398.00,402.00,70000000
2020-05-13,AAPL,150.00,155.00,149.00,152.00,50000000
2020-05-13,MSFT,250.00,255.00,248.00,252.00,30000000
2020-05-13,FB,200.00,205.00,198.00,202.00,20000000
2020-05-13,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2020-05-13,SPY,400.00,405.00,398.00,402.00,70000000
2020-05-14,AAPL,150.00,155.00,149.00,152.00,50000000
2020-05-14,MSFT,250.00,255.00,248.00,252.00,30000000
2020-05-14,FB,200.00,205.00,198.00,202.00,20000000
2020-05-14,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2020-05-14,SPY,400.00,405.00,398.00,402.00,70000000
2020-05-15,AAPL,150.00,155.00,149.00,152.00,50000000
2020-05-15,MSFT,250.00,255.00,248.00,252.00,30000000
2020-05-15,FB,200.00,205.00,198.00,202.00,20000000
2020-05-15,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2020-05-15,SPY,400.00,405.00,398.00,402.00,70000000
2020-05-18,AAPL,150.00,155.00,149.00,152.00,50000000
2020-05-18,MSFT,250.00,255.00,248.00,252.00,30000000
2020-05-18,FB,200.00,205.00,198.00,202.00,20000000
2020-05-18,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2020-05-18,SPY,400.00,405.00,398.00,402.00,70000000
2020-05-19,AAPL,150.00,155.00,149.00,152.00,50000000
2020-05-19,MSFT,250.00,255.00,248.00,252.00,30000000
2020-05-19,FB,200.00,205.00,198.00,202.00,20000000
2020-05-19,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2020-05-19,SPY,400.00,405.00,398.00,402.00,70000000
2020-05-20,AAPL,150.00,155.00,149.00,152.00,50000000
2020-05-20,MSFT,250.00,255.00,248.00,252.00,30000000
2020-05-20,FB,200.00,205.00,198.00,202.00,20000000
2020-05-20,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2020-05-20,SPY,400.00,405.00,398.00,402.00,70000000
2020-05-21,AAPL,150.00,155.00,149.00,152.00,50000000
2020-05-21,MSFT,250.00,255.00,248.00,252.00,30000000
2020-05-21,FB,200.00,205.00,198.00,202.00,20000000
2020-05-21,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2020-05-21,SPY,400.00,405.00,398.00,402.00,70000000
2020-05-22,AAPL,150.00,155.00,149.00,152.00,50000000
2020-05-22,MSFT,250.00,255.00,248.00,252.00,30000000
2020-05-22,FB,200.00,205.00,198.00,202.00,20000000
2020-05-22,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2020-05-22,SPY,400.00,405.00,398.00,402.00,70000000
2020-05-25,AAPL,150.00,155.00,149.00,152.00,50000000
2020-05-25,MSFT,250.00,255.00,248.00,252.00,30000000
2020-05-25,FB,200.00,205.00,198.00,202.00,20000000
2020-05-25,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2020-05-25,SPY,400.00,405.00,398.00,402.00,70000000
2020-05-26,AAPL,150.00,155.00,149.00,152.00,50000000
2020-05-26,MSFT,250.00,255.00,248.00,252.00,30000000
2020-05-26,FB,200.00,205.00,198.00,202.00,20000000
2020-05-26,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2020-05-26,SPY,400.00,405.00,398.00,402.00,70000000
2020-05-27,AAPL,150.00,155.00,149.00,152.00,50000000
2020-05-27,MSFT,250.00,255.00,248.00,252.00,30000000
2020-05-27,FB,200.00,205.00,198.00,202.00,20000000
2020-05-27,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2020-05-27,SPY,400.00,405.00,398.00,402.00,70000000
2020-05-28,AAPL,150.00,155.00,149.00,152.00,50000000
2020-05-28,MSFT,250.00,255.00,248.00,252.00,30000000
2020-05-28,FB,200.00,205.00,198.00,202.00,20000000
2020-05-28,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2020-05-28,SPY,400.00,405.00,398.00,402.00,70000000
2020-05-29,AAPL,150.00,155.00,149.00,152.00,50000000
2020-05-29,MSFT,250.00,255.00,248.00,252.00,30000000
2020-05-29,FB,200.00,205.00,198.00,202.00,20000000
2020-05-29,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2020-05-29,SPY,400.00,405.00,398.00,402.00,70000000
2020-06-01,AAPL,150.00,155.00,149.00,152.00,50000000
2020-06-01,MSFT,250.00,255.00,248.00,252.00,30000000
2020-06-01,FB,200.00,205.00,198.00,202.00,20000000
2020-06-01,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2020-06-01,SPY,400.00,405.00,398.00,402.00,70000000
2020-06-02,AAPL,150.00,155.00,149.00,152.00,50000000
2020-06-02,MSFT,250.00,255.00,248.00,252.00,30000000
2020-06-02,FB,200.00,205.00,198.00,202.00,20000000
2020-06-02,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2020-06-02,SPY,400.00,405.00,398.00,402.00,70000000
2020-06-03,AAPL,150.00,155.00,149.00,152.00,50000000
2020-06-03,MSFT,250.00,255.00,248.00,252.00,30000000
2020-06-03,FB,200.00,205.00,198.00,202.00,20000000
2020-06-03,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2020-06-03,SPY,400.00,405.00,398.00,402.00,70000000
2020-06-04,AAPL,150.00,155.00,149.00,152.00,50000000
2020-06-04,MSFT,250.00,255.00,248.00,252.00,30000000
2020-06-04,FB,200.00,205.00,198.00,202.00,20000000
2020-06-04,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2020-06-04,SPY,400.00,405.00,398.00,402.00,70000000
2020-06-05,AAPL,150.00,155.00,149.00,152.00,50000000
2020-06-05,MSFT,250.00,255.00,248.00,252.00,30000000
2020-06-05,FB,200.00,205.00,198.00,202.00,20000000
2020-06-05,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2020-06-05,SPY,400.00,405.00,398.00,402.00,70000000
2020-06-08,AAPL,150.00,155.00,149.00,152.00,50000000
2020-06-08,MSFT,250.00,255.00,248.00,252.00,30000000
2020-06-08,FB,200.00,205.00,198.00,202.00,20000000
2020-06-08,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2020-06-08,SPY,400.00,405.00,398.00,402.00,70000000
2020-06-09,AAPL,150.00,155.00,149.00,152.00,50000000
2020-06-09,MSFT,250.00,255.00,248.00,252.00,30000000
2020-06-09,FB,200.00,205.00,198.00,202.00,20000000
2020-06-09,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2020-06-09,SPY,400.00,405.00,398.00,402.00,70000000
2020-06-10,AAPL,150.00,155.00,149.00,152.00,50000000
2020-06-10,MSFT,250.00,255.00,248.00,252.00,30000000
2020-06-10,FB,200.00,205.00,198.00,202.00,20000000
2020-06-10,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2020-06-10,SPY,400.00,405.00,398.00,402.00,70000000
2020-06-11,AAPL,150.00,155.00,149.00,152.00,50000000
2020-06-11,MSFT,250.00,255.00,248.00,252.00,30000000
2020-06-11,FB,200.00,205.00,198.00,202.00,20000000
2020-06-11,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2020-06-11,SPY,400.00,405.00,398.00,402.00,70000000
2020-06-12,AAPL,150.00,155.00,149.00,152.00,50000000
2020-06-12,MSFT,250.00,255.00,248.00,252.00,30000000
2020-06-12,FB,200.00,205.00,198.00,202.00,20000000
2020-06-12,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2020-06-12,SPY,400.00,405.00,398.00,402.00,70000000
2020-06-15,AAPL,150.00,155.00,149.00,152.00,50000000
2020-06-15,MSFT,250.00,255.00,248.00,252.00,30000000
2020-06-15,FB,200.00,205.00,198.00,202.00,20000000
2020-06-15,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2020-06-15,SPY,400.00,405.00,398.00,402.00,70000000
2020-06-16,AAPL,150.00,155.00,149.00,152.00,50000000
2020-06-16,MSFT,250.00,255.00,248.00,252.00,30000000
2020-06-16,FB,200.00,205.00,198.00,202.00,20000000
2020-06-16,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2020-06-16,SPY,400.00,405.00,398.00,402.00,70000000
2020-06-17,AAPL,150.00,155.00,149.00,152.00,50000000
2020-06-17,MSFT,250.00,255.00,248.00,252.00,30000000
2020-06-17,FB,200.00,205.00,198.00,202.00,20000000
2020-06-17,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2020-06-17,SPY,400.00,405.00,398.00,402.00,70000000
2020-06-18,AAPL,150.00,155.00,149.00,152.00,50000000
2020-06-18,MSFT,250.00,255.00,248.00,252.00,30000000
2020-06-18,FB,200.00,205.00,198.00,202.00,20000000
2020-06-18,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2020-06-18,SPY,400.00,405.00,398.00,402.00,70000000
2020-06-19,AAPL,150.00,155.00,149.00,152.00,50000000
2020-06-19,MSFT,250.00,255.00,248.00,252.00,30000000
2020-06-19,FB,200.00,205.00,198.00,202.00,20000000
2020-06-19,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2020-06-19,SPY,400.00,405.00,398.00,402.00,70000000
2020-06-22,AAPL,150.00,155.00,149.00,152.00,50000000
2020-06-22,MSFT,250.00,255.00,248.00,252.00,30000000
2020-06-22,FB,200.00,205.00,198.00,202.00,20000000
2020-06-22,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2020-06-22,SPY,400.00,405.00,398.00,402.00,70000000
2020-06-23,AAPL,150.00,155.00,149.00,152.00,50000000
2020-06-23,MSFT,250.00,255.00,248.00,252.00,30000000
2020-06-23,FB,200.00,205.00,198.00,202.00,20000000
2020-06-23,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2020-06-23,SPY,400.00,405.00,398.00,402.00,70000000
2020-06-24,AAPL,150.00,155.00,149.00,152.00,50000000
2020-06-24,MSFT,250.00,255.00,248.00,252.00,30000000
2020-06-24,FB,200.00,205.00,198.00,202.00,20000000
2020-06-24,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2020-06-24,SPY,400.00,405.00,398.00,402.00,70000000
2020-06-25,AAPL,150.00,155.00,149.00,152.00,50000000
2020-06-25,MSFT,250.00,255.00,248.00,252.00,30000000
2020-06-25,FB,200.00,205.00,198.00,202.00,20000000
2020-06-25,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2020-06-25,SPY,400.00,405.00,398.00,402.00,70000000
2020-06-26,AAPL,150.00,155.00,149.00,152.00,50000000
2020-06-26,MSFT,250.00,255.00,248.00,252.00,30000000
2020-06-26,FB,200.00,205.00,198.00,202.00,20000000
2020-06-26,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2020-06-26,SPY,400.00,405.00,398.00,402.00,70000000
2020-06-29,AAPL,150.00,155.00,149.00,152.00,50000000
2020-06-29,MSFT,250.00,255.00,248.00,252.00,30000000
2020-06-29,FB,200.00,205.00,198.00,202.00,20000000
2020-06-29,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2020-06-29,SPY,400.00,405.00,398.00,402.00,70000000
2020-06-30,AAPL,150.00,155.00,149.00,152.00,50000000
2020-06-30,MSFT,250.00,255.00,248.00,252.00,30000000
2020-06-30,FB,200.00,205.00,198.00,202.00,20000000
2020-06-30,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2020-06-30,SPY,400.00,405.00,398.00,402.00,70000000
2020-07-01,AAPL,150.00,155.00,149.00,152.00,50000000
2020-07-01,MSFT,250.00,255.00,248.00,252.00,30000000
2020-07-01,FB,200.00,205.00,198.00,202.00,20000000
2020-07-01,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2020-07-01,SPY,400.00,405.00,398.00,402.00,70000000
2020-07-02,AAPL,150.00,155.00,149.00,152.00,50000000
2020-07-02,MSFT,250.00,255.00,248.00,252.00,30000000
2020-07-02,FB,200.00,205.00,198.00,202.00,20000000
2020-07-02,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2020-07-02,SPY,400.00,405.00,398.00,402.00,70000000
2020-07-03,AAPL,150.00,155.00,149.00,152.00,50000000
2020-07-03,MSFT,250.00,255.00,248.00,252.00,30000000
2020-07-03,FB,200.00,205.00,198.00,202.00,20000000
2020-07-03,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2020-07-03,SPY,400.00,405.00,398.00,402.00,70000000
2020-07-06,AAPL,150.00,155.00,149.00,152.00,50000000
2020-07-06,MSFT,250.00,255.00,248.00,252.00,30000000
2020-07-06,FB,200.00,205.00,198.00,202.00,20000000
2020-07-06,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2020-07-06,SPY,400.00,405.00,398.00,402.00,70000000
2020-07-07,AAPL,150.00,155.00,149.00,152.00,50000000
2020-07-07,MSFT,250.00,255.00,248.00,252.00,30000000
2020-07-07,FB,200.00,205.00,198.00,202.00,20000000
2020-07-07,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2020-07-07,SPY,400.00,405.00,398.00,402.00,70000000
2020-07-08,AAPL,150.00,155.00,149.00,152.00,50000000
2020-07-08,MSFT,250.00,255.00,248.00,252.00,30000000
2020-07-08,FB,200.00,205.00,198.00,202.00,20000000
2020-07-08,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2020-07-08,SPY,400.00,405.00,398.00,402.00,70000000
2020-07-09,AAPL,150.00,155.00,149.00,152.00,50000000
2020-07-09,MSFT,250.00,255.00,248.00,252.00,30000000
2020-07-09,FB,200.00,205.00,198.00,202.00,20000000
2020-07-09,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2020-07-09,SPY,400.00,405.00,398.00,402.00,70000000
2020-07-10,AAPL,150.00,155.00,149.00,152.00,50000000
2020-07-10,MSFT,250.00,255.00,248.00,252.00,30000000
2020-07-10,FB,200.00,205.00,198.00,202.00,20000000
2020-07-10,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2020-07-10,SPY,400.00,405.00,398.00,402.00,70000000
2020-07-13,AAPL,150.00,155.00,149.00,152.00,50000000
2020-07-13,MSFT,250.00,255.00,248.00,252.00,30000000
2020-07-13,FB,200.00,205.00,198.00,202.00,20000000
2020-07-13,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2020-07-13,SPY,400.00,405.00,398.00,402.00,70000000
2020-07-14,AAPL,150.00,155.00,149.00,152.00,50000000
2020-07-14,MSFT,250.00,255.00,248.00,252.00,30000000
2020-07-14,FB,200.00,205.00,198.00,202.00,20000000
2020-07-14,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2020-07-14,SPY,400.00,405.00,398.00,402.00,70000000
2020-07-15,AAPL,150.00,155.00,149.00,152.00,50000000
2020-07-15,MSFT,250.00,255.00,248.00,252.00,30000000
2020-07-15,FB,200.00,205.00,198.00,202.00,20000000
2020-07-15,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2020-07-15,SPY,400.00,405.00,398.00,402.00,70000000
2020-07-16,AAPL,150.00,155.00,149.00,152.00,50000000
2020-07-16,MSFT,250.00,255.00,248.00,252.00,30000000
2020-07-16,FB,200.00,205.00,198.00,202.00,20000000
2020-07-16,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2020-07-16,SPY,400.00,405.00,398.00,402.00,70000000
2020-07-17,AAPL,150.00,155.00,149.00,152.00,50000000
2020-07-17,MSFT,250.00,255.00,248.00,252.00,30000000
2020-07-17,FB,200.00,205.00,198.00,202.00,20000000
2020-07-17,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2020-07-17,SPY,400.00,405.00,398.00,402.00,70000000
2020-07-20,AAPL,150.00,155.00,149.00,152.00,50000000
2020-07-20,MSFT,250.00,255.00,248.00,252.00,30000000
2020-07-20,FB,200.00,205.00,198.00,202.00,20000000
2020-07-20,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2020-07-20,SPY,400.00,405.00,398.00,402.00,70000000
2020-07-21,AAPL,150.00,155.00,149.00,152.00,50000000
2020-07-21,MSFT,250.00,255.00,248.00,252.00,30000000
2020-07-21,FB,200.00,205.00,198.00,202.00,20000000
2020-07-21,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2020-07-21,SPY,400.00,405.00,398.00,402.00,70000000
2020-07-22,AAPL,150.00,155.00,149.00,152.00,50000000
2020-07-22,MSFT,250.00,255.00,248.00,252.00,30000000
2020-07-22,FB,200.00,205.00,198.00,202.00,20000000
2020-07-22,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2020-07-22,SPY,400.00,405.00,398.00,402.00,70000000
2020-07-23,AAPL,150.00,155.00,149.00,152.00,50000000
2020-07-23,MSFT,250.00,255.00,248.00,252.00,30000000
2020-07-23,FB,200.00,205.00,198.00,202.00,20000000
2020-07-23,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2020-07-23,SPY,400.00,405.00,398.00,402.00,70000000
2020-07-24,AAPL,150.00,155.00,149.00,152.00,50000000
2020-07-24,MSFT,250.00,255.00,248.00,252.00,30000000
2020-07-24,FB,200.00,205.00,198.00,202.00,20000000
2020-07-24,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2020-07-24,SPY,400.00,405.00,398.00,402.00,70000000
2020-07-27,AAPL,150.00,155.00,149.00,152.00,50000000
2020-07-27,MSFT,250.00,255.00,248.00,252.00,30000000
2020-07-27,FB,200.00,205.00,198.00,202.00,20000000
2020-07-27,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2020-07-27,SPY,400.00,405.00,398.00,402.00,70000000
2020-07-28,AAPL,150.00,155.00,149.00,152.00,50000000
2020-07-28,MSFT,250.00,255.00,248.00,252.00,30000000
2020-07-28,FB,200.00,205.00,198.00,202.00,20000000
2020-07-28,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2020-07-28,SPY,400.00,405.00,398.00,402.00,70000000
2020-07-29,AAPL,150.00,155.00,149.00,152.00,50000000
2020-07-29,MSFT,250.00,255.00,248.00,252.00,30000000
2020-07-29,FB,200.00,205.00,198.00,202.00,20000000
2020-07-29,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2020-07-29,SPY,400.00,405.00,398.00,402.00,70000000
2020-07-30,AAPL,150.00,155.00,149.00,152.00,50000000
2020-07-30,MSFT,250.00,255.00,248.00,252.00,30000000
2020-07-30,FB,200.00,205.00,198.00,202.00,20000000
2020-07-30,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2020-07-30,SPY,400.00,405.00,398.00,402.00,70000000
2020-07-31,AAPL,150.00,155.00,149.00,152.00,50000000
2020-07-31,MSFT,250.00,255.00,248.00,252.00,30000000
2020-07-31,FB,200.00,205.00,198.00,202.00,20000000
2020-07-31,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2020-07-31,SPY,400.00,405.00,398.00,402.00,70000000
2020-08-03,AAPL,150.00,155.00,149.00,152.00,50000000
2020-08-03,MSFT,250.00,255.00,248.00,252.00,30000000
2020-08-03,FB,200.00,205.00,198.00,202.00,20000000
2020-08-03,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2020-08-03,SPY,400.00,405.00,398.00,402.00,70000000
2020-08-04,AAPL,150.00,155.00,149.00,152.00,50000000
2020-08-04,MSFT,250.00,255.00,248.00,252.00,30000000
2020-08-04,FB,200.00,205.00,198.00,202.00,20000000
2020-08-04,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2020-08-04,SPY,400.00,405.00,398.00,402.00,70000000
2020-08-05,AAPL,150.00,155.00,149.00,152.00,50000000
2020-08-05,MSFT,250.00,255.00,248.00,252.00,30000000
2020-08-05,FB,200.00,205.00,198.00,202.00,20000000
2020-08-05,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2020-08-05,SPY,400.00,405.00,398.00,402.00,70000000
2020-08-06,AAPL,150.00,155.00,149.00,152.00,50000000
2020-08-06,MSFT,250.00,255.00,248.00,252.00,30000000
2020-08-06,FB,200.00,205.00,198.00,202.00,20000000
2020-08-06,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2020-08-06,SPY,400.00,405.00,398.00,402.00,70000000
2020-08-07,AAPL,150.00,155.00,149.00,152.00,50000000
2020-08-07,MSFT,250.00,255.00,248.00,252.00,30000000
2020-08-07,FB,200.00,205.00,198.00,202.00,20000000
2020-08-07,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2020-08-07,SPY,400.00,405.00,398.00,402.00,70000000
2020-08-10,AAPL,150.00,155.00,149.00,152.00,50000000
2020-08-10,MSFT,250.00,255.00,248.00,252.00,30000000
2020-08-10,FB,200.00,205.00,198.00,202.00,20000000
2020-08-10,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2020-08-10,SPY,400.00,405.00,398.00,402.00,70000000
2020-08-11,AAPL,150.00,155.00,149.00,152.00,50000000
2020-08-11,MSFT,250.00,255.00,248.00,252.00,30000000
2020-08-11,FB,200.00,205.00,198.00,202.00,20000000
2020-08-11,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2020-08-11,SPY,400.00,405.00,398.00,402.00,70000000
2020-08-12,AAPL,150.00,155.00,149.00,152.00,50000000
2020-08-12,MSFT,250.00,255.00,248.00,252.00,30000000
2020-08-12,FB,200.00,205.00,198.00,202.00,20000000
2020-08-12,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2020-08-12,SPY,400.00,405.00,398.00,402.00,70000000
2020-08-13,AAPL,150.00,155.00,149.00,152.00,50000000
2020-08-13,MSFT,250.00,255.00,248.00,252.00,30000000
2020-08-13,FB,200.00,205.00,198.00,202.00,20000000
2020-08-13,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2020-08-13,SPY,400.00,405.00,398.00,402.00,70000000
2020-08-14,AAPL,150.00,155.00,149.00,152.00,50000000
2020-08-14,MSFT,250.00,255.00,248.00,252.00,30000000
2020-08-14,FB,200.00,205.00,198.00,202.00,20000000
2020-08-14,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2020-08-14,SPY,400.00,405.00,398.00,402.00,70000000
2020-08-17,AAPL,150.00,155.00,149.00,152.00,50000000
2020-08-17,MSFT,250.00,255.00,248.00,252.00,30000000
2020-08-17,FB,200.00,205.00,198.00,202.00,20000000
2020-08-17,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2020-08-17,SPY,400.00,405.00,398.00,402.00,70000000
2020-08-18,AAPL,150.00,155.00,149.00,152.00,50000000
2020-08-18,MSFT,250.00,255.00,248.00,252.00,30000000
2020-08-18,FB,200.00,205.00,198.00,202.00,20000000
2020-08-18,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2020-08-18,SPY,400.00,405.00,398.00,402.00,70000000
2020-08-19,AAPL,150.00,155.00,149.00,152.00,50000000
2020-08-19,MSFT,250.00,255.00,248.00,252.00,30000000
2020-08-19,FB,200.00,205.00,198.00,202.00,20000000
2020-08-19,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2020-08-19,SPY,400.00,405.00,398.00,402.00,70000000
2020-08-20,AAPL,150.00,155.00,149.00,152.00,50000000
2020-08-20,MSFT,250.00,255.00,248.00,252.00,30000000
2020-08-20,FB,200.00,205.00,198.00,202.00,20000000
2020-08-20,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2020-08-20,SPY,400.00,405.00,398.00,402.00,70000000
2020-08-21,AAPL,150.00,155.00,149.00,152.00,50000000
2020-08-21,MSFT,250.00,255.00,248.00,252.00,30000000
2020-08-21,FB,200.00,205.00,198.00,202.00,20000000
2020-08-21,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2020-08-21,SPY,400.00,405.00,398.00,402.00,70000000
2020-08-24,AAPL,150.00,155.00,149.00,152.00,50000000
2020-08-24,MSFT,250.00,255.00,248.00,252.00,30000000
2020-08-24,FB,200.00,205.00,198.00,202.00,20000000
2020-08-24,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2020-08-24,SPY,400.00,405.00,398.00,402.00,70000000
2020-08-25,AAPL,150.00,155.00,149.00,152.00,50000000
2020-08-25,MSFT,250.00,255.00,248.00,252.00,30000000
2020-08-25,FB,200.00,205.00,198.00,202.00,20000000
2020-08-25,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2020-08-25,SPY,400.00,405.00,398.00,402.00,70000000
2020-08-26,AAPL,150.00,155.00,149.00,152.00,50000000
2020-08-26,MSFT,250.00,255.00,248.00,252.00,30000000
2020-08-26,FB,200.00,205.00,198.00,202.00,20000000
2020-08-26,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2020-08-26,SPY,400.00,405.00,398.00,402.00,70000000
2020-08-27,AAPL,150.00,155.00,149.00,152.00,50000000
2020-08-27,MSFT,250.00,255.00,248.00,252.00,30000000
2020-08-27,FB,200.00,205.00,198.00,202.00,20000000
2020-08-27,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2020-08-27,SPY,400.00,405.00,398.00,402.00,70000000
